negative,positive
2.097364068031311035e-01,7.902635335922241211e-01
9.999960660934448242e-01,3.926966201106552035e-06
1.486227195709943771e-02,9.851377010345458984e-01
9.999958276748657227e-01,4.178562903689453378e-06
1.722297668457031250e-01,8.277702331542968750e-01
4.292862489819526672e-02,9.570713639259338379e-01
8.595817089080810547e-01,1.404183506965637207e-01
6.145145297050476074e-01,3.854854702949523926e-01
9.999960660934448242e-01,3.874865342368138954e-06
9.999960660934448242e-01,3.874865342368138954e-06
9.993459582328796387e-01,6.540651666000485420e-04
9.999955892562866211e-01,4.443074431037530303e-06
9.999955892562866211e-01,4.443074431037530303e-06
1.953746890649199486e-03,9.980462789535522461e-01
1.215138509869575500e-01,8.784861564636230469e-01
3.394479155540466309e-01,6.605520844459533691e-01
9.748589992523193359e-01,2.514098957180976868e-02
5.104023218154907227e-01,4.895976483821868896e-01
9.611936211585998535e-01,3.880630061030387878e-02
9.573812484741210938e-01,4.261874407529830933e-02
9.029794931411743164e-01,9.702052921056747437e-02
9.999064356088638306e-02,9.000093340873718262e-01
9.999064356088638306e-02,9.000093340873718262e-01
9.999059885740280151e-02,9.000093936920166016e-01
9.999059885740280151e-02,9.000093936920166016e-01
9.999059885740280151e-02,9.000093936920166016e-01
9.986330866813659668e-01,1.366924727335572243e-03
5.169479921460151672e-02,9.483051896095275879e-01
9.734472632408142090e-01,2.655276283621788025e-02
9.935425519943237305e-01,6.457402370870113373e-03
9.757875204086303711e-01,2.421247400343418121e-02
1.799502223730087280e-01,8.200497627258300781e-01
9.146653413772583008e-01,8.533471822738647461e-02
1.541136950254440308e-02,9.845885634422302246e-01
5.178180336952209473e-01,4.821819365024566650e-01
9.933632612228393555e-01,6.636735051870346069e-03
4.114797711372375488e-01,5.885201692581176758e-01
4.114798009395599365e-01,5.885201692581176758e-01
9.991474151611328125e-01,8.525687153451144695e-04
9.506554007530212402e-01,4.934464022517204285e-02
5.801371298730373383e-03,9.941986799240112305e-01
9.950658082962036133e-01,4.934217315167188644e-03
9.999959468841552734e-01,4.031893240608042106e-06
1.733258962631225586e-01,8.266741633415222168e-01
4.820478789042681456e-04,9.995179176330566406e-01
9.999959468841552734e-01,4.062098014401271939e-06
2.399403154850006104e-01,7.600596547126770020e-01
9.999958276748657227e-01,4.177020400675246492e-06
7.930577546358108521e-02,9.206942319869995117e-01
9.981887936592102051e-01,1.811205525882542133e-03
4.832955822348594666e-02,9.516704678535461426e-01
9.542451500892639160e-01,4.575483128428459167e-02
4.342677129898220301e-04,9.995657801628112793e-01
9.999955892562866211e-01,4.423169684741878882e-06
1.297994889318943024e-02,9.870200157165527344e-01
2.117549628019332886e-01,7.882450819015502930e-01
9.999961853027343750e-01,3.853356247418560088e-06
9.518968872725963593e-04,9.990480542182922363e-01
9.999957084655761719e-01,4.326806447352282703e-06
2.291563898324966431e-02,9.770843386650085449e-01
8.601388544775545597e-04,9.991397857666015625e-01
1.137182787060737610e-01,8.862817287445068359e-01
1.093063852749764919e-03,9.989069700241088867e-01
3.682966828346252441e-01,6.317033171653747559e-01
9.999957084655761719e-01,4.335381163400597870e-06
2.342670923098921776e-03,9.976572990417480469e-01
9.988473653793334961e-01,1.152608310803771019e-03
9.999079704284667969e-01,9.205830428982153535e-05
9.982535243034362793e-01,1.746509224176406860e-03
2.604994364082813263e-02,9.739500284194946289e-01
9.999960660934448242e-01,3.938247573387343436e-06
9.999963045120239258e-01,3.685886213133926503e-06
9.999963045120239258e-01,3.685886213133926503e-06
9.999958276748657227e-01,4.227887075103353709e-06
1.660418324172496796e-02,9.833958148956298828e-01
9.957635402679443359e-01,4.236408509314060211e-03
2.805213071405887604e-02,9.719478487968444824e-01
4.862284986302256584e-04,9.995137453079223633e-01
9.997993111610412598e-01,2.007054135901853442e-04
9.891342520713806152e-01,1.086574606597423553e-02
7.182562258094549179e-04,9.992817044258117676e-01
3.928247606381773949e-04,9.996071457862854004e-01
3.928247606381773949e-04,9.996071457862854004e-01
9.881474375724792480e-01,1.185256801545619965e-02
9.885007143020629883e-01,1.149928849190473557e-02
4.978193715214729309e-02,9.502180814743041992e-01
4.949172027409076691e-03,9.950508475303649902e-01
9.999961853027343750e-01,3.854025180771714076e-06
9.999961853027343750e-01,3.854025180771714076e-06
1.949912309646606445e-02,9.805009365081787109e-01
9.854277968406677246e-01,1.457218173891305923e-02
9.999958276748657227e-01,4.202304353384533897e-06
9.377710819244384766e-01,6.222897768020629883e-02
9.999958276748657227e-01,4.126766725676134229e-06
2.360986545681953430e-02,9.763901233673095703e-01
8.048787117004394531e-01,1.951212435960769653e-01
3.855345305055379868e-03,9.961446523666381836e-01
9.999960660934448242e-01,3.960662070312537253e-06
9.990997314453125000e-01,9.003076702356338501e-04
9.994980096817016602e-01,5.020188982598483562e-04
9.994980096817016602e-01,5.020188982598483562e-04
4.225919246673583984e-01,5.774080753326416016e-01
1.409692317247390747e-01,8.590307831764221191e-01
9.999953508377075195e-01,4.599372459779260680e-06
9.969466328620910645e-01,3.053405322134494781e-03
1.206634566187858582e-03,9.987933635711669922e-01
9.989421963691711426e-01,1.057862769812345505e-03
1.111311255954205990e-03,9.988886713981628418e-01
9.860303401947021484e-01,1.396962814033031464e-02
9.999958276748657227e-01,4.209813141642371193e-06
9.999958276748657227e-01,4.218172307446366176e-06
9.356263875961303711e-01,6.437362730503082275e-02
4.126200973987579346e-01,5.873799324035644531e-01
9.999958276748657227e-01,4.231832008372293785e-06
3.451813710853457451e-03,9.965482354164123535e-01
3.181680142879486084e-01,6.818320155143737793e-01
9.999960660934448242e-01,3.967194061260670424e-06
9.999960660934448242e-01,3.967194061260670424e-06
9.933784604072570801e-04,9.990066885948181152e-01
9.999959468841552734e-01,4.056422767462208867e-06
8.579120039939880371e-01,1.420879960060119629e-01
2.792205810546875000e-01,7.207794189453125000e-01
5.729843978770077229e-04,9.994270801544189453e-01
6.738800406455993652e-01,3.261200189590454102e-01
9.999955892562866211e-01,4.415566763782408088e-06
1.255188137292861938e-02,9.874481558799743652e-01
5.387484561651945114e-04,9.994612336158752441e-01
8.814347386360168457e-01,1.185652464628219604e-01
4.345757886767387390e-03,9.956542253494262695e-01
2.290242584422230721e-03,9.977097511291503906e-01
2.675776556134223938e-02,9.732421636581420898e-01
2.728324234485626221e-01,7.271675467491149902e-01
1.184875844046473503e-03,9.988151788711547852e-01
1.591707020998001099e-01,8.408292531967163086e-01
8.094275593757629395e-01,1.905723661184310913e-01
9.999960660934448242e-01,3.883111276081763208e-06
9.840068221092224121e-01,1.599314808845520020e-02
6.853290367871522903e-03,9.931467175483703613e-01
6.853688973933458328e-04,9.993146657943725586e-01
6.853688973933458328e-04,9.993146657943725586e-01
9.641391038894653320e-01,3.586090728640556335e-02
9.691829681396484375e-01,3.081710264086723328e-02
3.143115201964974403e-03,9.968569278717041016e-01
3.615198284387588501e-02,9.638479948043823242e-01
9.999958276748657227e-01,4.161513970757368952e-06
1.393116544932126999e-02,9.860688447952270508e-01
6.848566979169845581e-02,9.315143227577209473e-01
9.999960660934448242e-01,3.981001100328285247e-06
9.969995617866516113e-01,3.000449156388640404e-03
9.999961853027343750e-01,3.809087729678140022e-06
2.461931109428405762e-01,7.538068890571594238e-01
9.999954700469970703e-01,4.581699613481760025e-06
9.955357313156127930e-01,4.464266821742057800e-03
6.120672915130853653e-04,9.993878602981567383e-01
6.382305873557925224e-04,9.993618130683898926e-01
7.648791074752807617e-01,2.351208776235580444e-01
4.557359497994184494e-03,9.954426288604736328e-01
9.999958276748657227e-01,4.229515525366878137e-06
9.999958276748657227e-01,4.229515525366878137e-06
9.999955892562866211e-01,4.358143542049219832e-06
1.674470375292003155e-03,9.983255267143249512e-01
9.999948740005493164e-01,5.122572929394664243e-06
2.195253223180770874e-02,9.780474305152893066e-01
5.089225247502326965e-03,9.949107766151428223e-01
9.860760569572448730e-01,1.392392162233591080e-02
9.999949932098388672e-01,4.997423729946603999e-06
9.999969005584716797e-01,3.049760834983317181e-06
7.700982969254255295e-04,9.992299079895019531e-01
9.999960660934448242e-01,3.894162546203006059e-06
6.889876723289489746e-01,3.110122978687286377e-01
7.477741837501525879e-01,2.522258162498474121e-01
9.893744587898254395e-01,1.062556914985179901e-02
3.097297996282577515e-02,9.690269827842712402e-01
9.872758984565734863e-01,1.272412762045860291e-02
9.999955892562866211e-01,4.395995347294956446e-06
9.999955892562866211e-01,4.395995347294956446e-06
9.999955892562866211e-01,4.395995347294956446e-06
9.966417551040649414e-01,3.358307993039488792e-03
5.693099498748779297e-01,4.306900203227996826e-01
3.552788693923503160e-04,9.996447563171386719e-01
9.999959468841552734e-01,4.085922682861564681e-06
9.999960660934448242e-01,3.912742158718174323e-06
9.999960660934448242e-01,3.912742158718174323e-06
2.123799361288547516e-02,9.787620306015014648e-01
4.729396663606166840e-03,9.952705502510070801e-01
9.936705827713012695e-01,6.329356692731380463e-03
9.999963045120239258e-01,3.713566002261359245e-06
4.847481613978743553e-04,9.995152950286865234e-01
5.385499680414795876e-04,9.994614720344543457e-01
1.732912808656692505e-01,8.267087340354919434e-01
8.502313867211341858e-03,9.914976954460144043e-01
3.009134379681199789e-04,9.996991157531738281e-01
9.518319368362426758e-01,4.816807806491851807e-02
9.486681818962097168e-01,5.133181810379028320e-02
9.018639102578163147e-04,9.990981817245483398e-01
9.999961853027343750e-01,3.817116976279066876e-06
9.744383096694946289e-01,2.556166239082813263e-02
7.458394975401461124e-04,9.992541670799255371e-01
2.935706451535224915e-02,9.706429839134216309e-01
9.999960660934448242e-01,3.980876044806791469e-06
9.080122113227844238e-01,9.198779612779617310e-02
1.156975328922271729e-02,9.884302616119384766e-01
5.664254538714885712e-03,9.943357110023498535e-01
8.553993701934814453e-01,1.446006596088409424e-01
9.999955892562866211e-01,4.415634521137690172e-06
4.774056142196059227e-04,9.995225667953491211e-01
9.943994879722595215e-01,5.600494798272848129e-03
9.999023675918579102e-01,9.758550731930881739e-05
9.354266524314880371e-01,6.457330286502838135e-02
9.996831417083740234e-01,3.168583207298070192e-04
1.503065675497055054e-01,8.496934771537780762e-01
9.419857524335384369e-03,9.905801415443420410e-01
4.322538443375378847e-04,9.995676875114440918e-01
5.479544997215270996e-01,4.520455300807952881e-01
2.174849808216094971e-02,9.782514572143554688e-01
9.984683394432067871e-01,1.531587797217071056e-03
9.999959468841552734e-01,3.998144620709354058e-06
2.855687867850065231e-03,9.971442818641662598e-01
4.626307054422795773e-04,9.995373487472534180e-01
9.999958276748657227e-01,4.207565780234290287e-06
9.997294545173645020e-01,2.705157676246017218e-04
3.126807883381843567e-02,9.687318801879882812e-01
2.906419336795806885e-01,7.093580365180969238e-01
9.384159445762634277e-01,6.158404797315597534e-02
6.565041257999837399e-04,9.993434548377990723e-01
1.307235378772020340e-02,9.869276881217956543e-01
2.817575295921415091e-04,9.997182488441467285e-01
7.083155214786529541e-03,9.929168224334716797e-01
1.155055873095989227e-02,9.884494543075561523e-01
9.958310723304748535e-01,4.168947227299213409e-03
1.960925161838531494e-01,8.039074540138244629e-01
9.780104756355285645e-01,2.198950015008449554e-02
9.316347837448120117e-01,6.836525350809097290e-02
9.754875898361206055e-01,2.451240085065364838e-02
9.983402490615844727e-01,1.659681671299040318e-03
4.743333265651017427e-04,9.995256662368774414e-01
9.976643323898315430e-01,2.335711382329463959e-03
9.930271506309509277e-01,6.972859147936105728e-03
8.961361050605773926e-01,1.038639172911643982e-01
9.871009588241577148e-01,1.289899740368127823e-02
9.999953508377075195e-01,4.691294634540099651e-06
1.174689829349517822e-02,9.882531762123107910e-01
8.320100605487823486e-04,9.991680383682250977e-01
2.723264880478382111e-02,9.727674126625061035e-01
1.923469477333128452e-03,9.980765581130981445e-01
8.980321288108825684e-01,1.019678786396980286e-01
9.558933973312377930e-01,4.410658776760101318e-02
5.672145485877990723e-01,4.327854514122009277e-01
9.272196292877197266e-01,7.278035581111907959e-02
6.635142564773559570e-01,3.364856839179992676e-01
2.414361238479614258e-01,7.585639357566833496e-01
9.999959468841552734e-01,4.037657618027878925e-06
9.088271260261535645e-01,9.117287397384643555e-02
9.999955892562866211e-01,4.384322437545051798e-06
9.883516430854797363e-01,1.164839323610067368e-02
2.640042454004287720e-03,9.973599314689636230e-01
9.999955892562866211e-01,4.418666776473401114e-06
9.999955892562866211e-01,4.418666776473401114e-06
9.527616500854492188e-01,4.723837971687316895e-02
5.984571762382984161e-04,9.994015693664550781e-01
9.573432616889476776e-03,9.904265999794006348e-01
9.999960660934448242e-01,3.975913386966567487e-06
3.339371178299188614e-04,9.996660947799682617e-01
9.968840479850769043e-01,3.115878906100988388e-03
9.976828098297119141e-01,2.317197620868682861e-03
1.992288744077086449e-03,9.980077147483825684e-01
5.108548700809478760e-02,9.489144682884216309e-01
9.999955892562866211e-01,4.423900008987402543e-06
5.986685156822204590e-01,4.013314545154571533e-01
9.710436463356018066e-01,2.895642630755901337e-02
3.654419779777526855e-01,6.345580220222473145e-01
7.134726038202643394e-04,9.992865920066833496e-01
5.005591083317995071e-04,9.994994401931762695e-01
5.005591083317995071e-04,9.994994401931762695e-01
1.830903999507427216e-02,9.816909432411193848e-01
9.893186688423156738e-01,1.068134978413581848e-02
9.914295077323913574e-01,8.570530451834201813e-03
9.999958276748657227e-01,4.136293682677205652e-06
4.959680372849106789e-04,9.995039701461791992e-01
3.486171597614884377e-03,9.965139031410217285e-01
1.415797858498990536e-03,9.985842704772949219e-01
2.648937515914440155e-02,9.735106825828552246e-01
1.392948031425476074e-01,8.607052564620971680e-01
7.210808806121349335e-03,9.927892088890075684e-01
3.671221667900681496e-03,9.963287711143493652e-01
7.087144185788929462e-04,9.992913007736206055e-01
9.979904890060424805e-01,2.009535674005746841e-03
9.879555702209472656e-01,1.204448658972978592e-02
2.649853527545928955e-01,7.350146174430847168e-01
9.999958276748657227e-01,4.214099590171827003e-06
9.999958276748657227e-01,4.210704901197459549e-06
9.999959468841552734e-01,4.009270924143493176e-06
5.414828192442655563e-04,9.994584918022155762e-01
4.350216984748840332e-01,5.649783015251159668e-01
9.999949932098388672e-01,5.034669356973608956e-06
2.144305109977722168e-01,7.855694890022277832e-01
2.963253995403647423e-03,9.970368146896362305e-01
9.929478168487548828e-02,9.007052183151245117e-01
3.255272209644317627e-01,6.744727492332458496e-01
9.992418289184570312e-01,7.582327816635370255e-04
9.999961853027343750e-01,3.874130925396457314e-06
9.999961853027343750e-01,3.874127287417650223e-06
7.105017304420471191e-01,2.894982397556304932e-01
9.850688576698303223e-01,1.493117958307266235e-02
2.413639426231384277e-02,9.758635759353637695e-01
9.979863166809082031e-01,2.013648161664605141e-03
5.305814556777477264e-03,9.946941733360290527e-01
9.999957084655761719e-01,4.255401563568739220e-06
1.139839440584182739e-01,8.860160708427429199e-01
4.629474133253097534e-02,9.537051916122436523e-01
7.496312856674194336e-01,2.503687143325805664e-01
9.394036233425140381e-02,9.060596227645874023e-01
9.999961853027343750e-01,3.840998942905571312e-06
9.850555658340454102e-01,1.494448725134134293e-02
8.599030971527099609e-02,9.140096902847290039e-01
3.575637529138475657e-04,9.996423721313476562e-01
3.575637529138475657e-04,9.996423721313476562e-01
9.964814186096191406e-01,3.518561599776148796e-03
3.081576433032751083e-04,9.996918439865112305e-01
4.767222106456756592e-01,5.232777595520019531e-01
9.999954700469970703e-01,4.491568688536062837e-06
9.980152845382690430e-01,1.984674716368317604e-03
9.999955892562866211e-01,4.428141892276471481e-06
9.999955892562866211e-01,4.428141892276471481e-06
9.999959468841552734e-01,4.088386049261316657e-06
9.998832941055297852e-01,1.167054797406308353e-04
1.953414268791675568e-02,9.804658293724060059e-01
2.915039658546447754e-04,9.997084736824035645e-01
9.967451095581054688e-01,3.254830837249755859e-03
3.043415781576186419e-04,9.996956586837768555e-01
2.812231832649558783e-04,9.997187256813049316e-01
2.865343987941741943e-01,7.134655714035034180e-01
2.469667196273803711e-01,7.530332207679748535e-01
9.941213726997375488e-01,5.878573749214410782e-03
9.582207798957824707e-01,4.177918657660484314e-02
9.997003078460693359e-01,2.997666306328028440e-04
3.376060340087860823e-04,9.996623992919921875e-01
1.022092346101999283e-02,9.897790551185607910e-01
2.349877357482910156e-02,9.765011668205261230e-01
9.999142885208129883e-01,8.573101513320580125e-05
9.999954700469970703e-01,4.499449005379574373e-06
8.859183192253112793e-01,1.140817552804946899e-01
9.991720914840698242e-01,8.279883768409490585e-04
9.330108165740966797e-01,6.698913872241973877e-02
7.835973985493183136e-03,9.921640157699584961e-01
9.999948740005493164e-01,5.080518803879385814e-06
9.999948740005493164e-01,5.080518803879385814e-06
9.993149042129516602e-01,6.850446807220578194e-04
3.453933866694569588e-03,9.965460896492004395e-01
2.680200152099132538e-03,9.973197579383850098e-01
7.689813375473022461e-01,2.310186922550201416e-01
9.999959468841552734e-01,4.031424850836629048e-06
9.999959468841552734e-01,4.031424850836629048e-06
4.414071142673492432e-02,9.558593034744262695e-01
3.949567079544067383e-01,6.050432920455932617e-01
3.102124901488423347e-04,9.996898174285888672e-01
2.785904109477996826e-01,7.214096188545227051e-01
7.983236759901046753e-02,9.201676249504089355e-01
9.562131166458129883e-01,4.378693550825119019e-02
7.980825901031494141e-01,2.019173502922058105e-01
4.498768248595297337e-04,9.995500445365905762e-01
2.072586445137858391e-03,9.979274272918701172e-01
9.994078874588012695e-01,5.920851835981011391e-04
9.998770952224731445e-01,1.228979817824438214e-04
9.639223217964172363e-01,3.607768937945365906e-02
4.064381495118141174e-02,9.593562483787536621e-01
9.999959468841552734e-01,4.104880190425319597e-06
9.885144829750061035e-01,1.148552354425191879e-02
8.439826779067516327e-04,9.991559982299804688e-01
3.095472697168588638e-03,9.969045519828796387e-01
9.940748810768127441e-01,5.925114266574382782e-03
8.009845018386840820e-01,1.990155577659606934e-01
9.999253749847412109e-01,7.464195368811488152e-05
9.999960660934448242e-01,3.927374564227648079e-06
6.867986917495727539e-01,3.132013380527496338e-01
2.778088441118597984e-03,9.972219467163085938e-01
3.704960457980632782e-03,9.962950348854064941e-01
9.999955892562866211e-01,4.394821644382318482e-06
9.304766654968261719e-01,6.952339410781860352e-02
7.203975915908813477e-01,2.796023786067962646e-01
2.892912030220031738e-01,7.107087969779968262e-01
9.999961853027343750e-01,3.834100425592623651e-06
9.999960660934448242e-01,3.890120297000976279e-06
9.999960660934448242e-01,3.890123934979783371e-06
9.372928738594055176e-01,6.270715594291687012e-02
7.380672544240951538e-02,9.261932373046875000e-01
2.154514789581298828e-01,7.845485210418701172e-01
9.818615913391113281e-01,1.813843846321105957e-02
2.751084789633750916e-02,9.724891781806945801e-01
7.560760714113712311e-04,9.992439746856689453e-01
6.720068454742431641e-01,3.279931545257568359e-01
3.707682713866233826e-03,9.962922930717468262e-01
2.811857871711254120e-02,9.718814492225646973e-01
2.838036511093378067e-03,9.971619844436645508e-01
9.999949932098388672e-01,5.018552656110841781e-06
9.999957084655761719e-01,4.288269792596111074e-06
8.671268820762634277e-01,1.328731030225753784e-01
9.851208925247192383e-01,1.487912330776453018e-02
9.569335579872131348e-01,4.306636378169059753e-02
2.226477488875389099e-02,9.777351617813110352e-01
9.443756937980651855e-01,5.562431365251541138e-02
9.758147061802446842e-04,9.990241527557373047e-01
9.607066167518496513e-04,9.990392923355102539e-01
9.793175458908081055e-01,2.068241499364376068e-02
9.718074798583984375e-01,2.819259278476238251e-02
5.129238963127136230e-01,4.870761036872863770e-01
1.182140335440635681e-01,8.817859888076782227e-01
9.563875198364257812e-01,4.361242800951004028e-02
9.443190065212547779e-04,9.990556836128234863e-01
9.459488093852996826e-02,9.054051041603088379e-01
4.098166537005454302e-04,9.995902180671691895e-01
9.998866319656372070e-01,1.133404584834352136e-04
1.881252741441130638e-03,9.981186985969543457e-01
9.999957084655761719e-01,4.321053893363568932e-06
9.968750476837158203e-01,3.124955575913190842e-03
7.089922577142715454e-02,9.291007518768310547e-01
7.089922577142715454e-02,9.291007518768310547e-01
8.643298060633242130e-04,9.991356730461120605e-01
3.721015527844429016e-03,9.962789416313171387e-01
1.092048827558755875e-02,9.890795350074768066e-01
7.318730950355529785e-01,2.681269347667694092e-01
3.914969041943550110e-02,9.608503580093383789e-01
9.991262555122375488e-01,8.737805183045566082e-04
3.687268472276628017e-04,9.996312856674194336e-01
9.431791305541992188e-01,5.682079866528511047e-02
1.018583774566650391e-02,9.898142218589782715e-01
6.644197856076061726e-04,9.993355870246887207e-01
1.333250082097947598e-03,9.986667633056640625e-01
2.881859987974166870e-02,9.711814522743225098e-01
9.683308005332946777e-01,3.166923671960830688e-02
3.635006397962570190e-02,9.636498689651489258e-01
9.962587356567382812e-01,3.741314401850104332e-03
1.508875284343957901e-03,9.984911680221557617e-01
9.929099678993225098e-01,7.090007420629262924e-03
7.772589451633393764e-04,9.992227554321289062e-01
6.371400086209177971e-04,9.993628859519958496e-01
4.523020703345537186e-03,9.954770207405090332e-01
1.028599916025996208e-03,9.989714622497558594e-01
1.028599916025996208e-03,9.989714622497558594e-01
1.028600963763892651e-03,9.989714622497558594e-01
9.986328482627868652e-01,1.367142889648675919e-03
1.600074395537376404e-02,9.839991927146911621e-01
4.489128186833113432e-04,9.995511174201965332e-01
9.999955892562866211e-01,4.397621978569077328e-06
9.092013239860534668e-01,9.079869836568832397e-02
9.063817858695983887e-01,9.361822903156280518e-02
2.571937814354896545e-02,9.742806553840637207e-01
9.999957084655761719e-01,4.334352070145541802e-06
7.175315618515014648e-01,2.824684381484985352e-01
4.342841207981109619e-01,5.657158493995666504e-01
3.858833573758602142e-03,9.961411356925964355e-01
9.935554862022399902e-01,6.444471422582864761e-03
9.956246018409729004e-01,4.375376738607883453e-03
3.156188409775495529e-03,9.968438148498535156e-01
9.999954700469970703e-01,4.525626991380704567e-06
9.142697453498840332e-01,8.573022484779357910e-02
6.746852770447731018e-03,9.932531714439392090e-01
9.996700286865234375e-01,3.299519594293087721e-04
9.999951124191284180e-01,4.907294169242959470e-06
9.788397550582885742e-01,2.116027101874351501e-02
4.764132318086922169e-04,9.995236396789550781e-01
1.396037288941442966e-03,9.986039996147155762e-01
9.996467828750610352e-01,3.531640395522117615e-04
1.562670106068253517e-03,9.984373450279235840e-01
9.372559189796447754e-01,6.274407356977462769e-02
7.684518694877624512e-01,2.315481603145599365e-01
9.753834605216979980e-01,2.461656928062438965e-02
9.277561902999877930e-01,7.224386930465698242e-02
9.999959468841552734e-01,4.070078375661978498e-06
8.347892761230468750e-01,1.652107387781143188e-01
9.567964076995849609e-01,4.320364072918891907e-02
9.999959468841552734e-01,4.029833235108526424e-06
9.999964237213134766e-01,3.590973847167333588e-06
9.999030828475952148e-01,9.691558079794049263e-05
9.496233463287353516e-01,5.037659779191017151e-02
7.261751294136047363e-01,2.738248407840728760e-01
9.986487030982971191e-01,1.351339742541313171e-03
9.999964237213134766e-01,3.525553438521455973e-06
9.843264222145080566e-01,1.567357778549194336e-02
4.993270933628082275e-01,5.006728768348693848e-01
9.999914169311523438e-01,8.624159818282350898e-06
5.384240066632628441e-04,9.994615912437438965e-01
3.895250847563147545e-04,9.996104836463928223e-01
7.539861202239990234e-01,2.460138648748397827e-01
1.658674515783786774e-02,9.834133386611938477e-01
9.999337196350097656e-01,6.625963578699156642e-05
3.299400582909584045e-02,9.670060276985168457e-01
9.883042573928833008e-01,1.169574260711669922e-02
4.245997406542301178e-04,9.995754361152648926e-01
7.411846518516540527e-02,9.258815646171569824e-01
9.999955892562866211e-01,4.353723397798603401e-06
2.113336697220802307e-02,9.788666367530822754e-01
9.985628724098205566e-01,1.437179744243621826e-03
9.947869777679443359e-01,5.213018506765365601e-03
4.890044406056404114e-02,9.510995745658874512e-01
7.070457795634865761e-04,9.992929697036743164e-01
1.363976160064339638e-03,9.986360669136047363e-01
5.230606198310852051e-01,4.769393801689147949e-01
1.870255321264266968e-01,8.129744529724121094e-01
3.466285020112991333e-02,9.653371572494506836e-01
9.999955892562866211e-01,4.456301212485413998e-06
3.820532700046896935e-03,9.961794614791870117e-01
9.999961853027343750e-01,3.864647169393720105e-06
1.739058643579483032e-03,9.982609152793884277e-01
4.982482269406318665e-02,9.501751661300659180e-01
9.996325969696044922e-01,3.674162726383656263e-04
9.986370205879211426e-01,1.362951472401618958e-03
9.999957084655761719e-01,4.295497546991100535e-06
9.628255367279052734e-01,3.717439621686935425e-02
9.999963045120239258e-01,3.666540578706189990e-06
9.999963045120239258e-01,3.666540578706189990e-06
6.288569420576095581e-02,9.371143579483032227e-01
9.625477790832519531e-01,3.745217621326446533e-02
3.013156168162822723e-02,9.698683619499206543e-01
8.979855105280876160e-03,9.910201430320739746e-01
4.045150429010391235e-02,9.595484733581542969e-01
6.539744138717651367e-01,3.460256159305572510e-01
1.747205406427383423e-01,8.252794146537780762e-01
9.606270790100097656e-01,3.937292098999023438e-02
5.499874823726713657e-04,9.994500279426574707e-01
9.319268465042114258e-01,6.807313859462738037e-02
9.305985569953918457e-01,6.940142810344696045e-02
9.734308123588562012e-01,2.656924724578857422e-02
8.273222297430038452e-02,9.172677397727966309e-01
7.223938591778278351e-03,9.927760362625122070e-01
9.999234676361083984e-01,7.647079473827034235e-05
2.061281353235244751e-03,9.979386925697326660e-01
9.999964237213134766e-01,3.531869879225268960e-06
9.999964237213134766e-01,3.531869879225268960e-06
9.999958276748657227e-01,4.123371581954415888e-06
2.798703908920288086e-01,7.201296091079711914e-01
9.998846054077148438e-01,1.153744669863954186e-04
9.995111227035522461e-01,4.889295669272542000e-04
9.214053750038146973e-01,7.859460264444351196e-02
9.999961853027343750e-01,3.762937467399751768e-06
9.920180439949035645e-01,7.981891743838787079e-03
9.441229701042175293e-01,5.587707832455635071e-02
1.156132947653532028e-02,9.884386658668518066e-01
7.799868006259202957e-03,9.922001957893371582e-01
9.671911001205444336e-01,3.280894830822944641e-02
9.999958276748657227e-01,4.181301392236491665e-06
9.999958276748657227e-01,4.181301392236491665e-06
9.999958276748657227e-01,4.181301392236491665e-06
4.751908183097839355e-01,5.248091816902160645e-01
3.315097093582153320e-02,9.668489694595336914e-01
9.999961853027343750e-01,3.841401849058456719e-06
4.283580463379621506e-03,9.957163929939270020e-01
3.248350985813885927e-04,9.996751546859741211e-01
6.709674745798110962e-02,9.329032301902770996e-01
1.152833104133605957e-01,8.847167491912841797e-01
9.712975025177001953e-01,2.870253287255764008e-02
1.731043010950088501e-01,8.268957138061523438e-01
9.998650550842285156e-01,1.348713121842592955e-04
7.906085229478776455e-04,9.992094039916992188e-01
6.289295852184295654e-02,9.371070265769958496e-01
9.501720964908599854e-02,9.049828052520751953e-01
9.999954700469970703e-01,4.503952368395403028e-06
9.999957084655761719e-01,4.347110007074661553e-06
9.948461055755615234e-01,5.153886973857879639e-03
2.979547679424285889e-01,7.020452618598937988e-01
6.992466002702713013e-02,9.300753474235534668e-01
1.069884467869997025e-02,9.893011450767517090e-01
4.212267696857452393e-02,9.578773379325866699e-01
8.111777133308351040e-04,9.991888403892517090e-01
8.817412257194519043e-01,1.182587891817092896e-01
9.970799088478088379e-01,2.920008730143308640e-03
9.975025057792663574e-01,2.497513080015778542e-03
6.877264007925987244e-03,9.931227564811706543e-01
7.011745125055313110e-02,9.298825263977050781e-01
7.011745125055313110e-02,9.298825263977050781e-01
1.374530838802456856e-03,9.986255168914794922e-01
1.469146227464079857e-03,9.985308647155761719e-01
9.972652196884155273e-01,2.734754933044314384e-03
9.902742505073547363e-01,9.725779294967651367e-03
9.252385497093200684e-01,7.476142793893814087e-02
2.235689666122198105e-03,9.977643489837646484e-01
3.201983273029327393e-01,6.798017024993896484e-01
8.318290859460830688e-02,9.168171286582946777e-01
6.508704423904418945e-01,3.491296172142028809e-01
9.903288483619689941e-01,9.671185165643692017e-03
9.999960660934448242e-01,3.988859589298954234e-06
9.993115663528442383e-01,6.884128088131546974e-04
9.899427890777587891e-01,1.005725376307964325e-02
